created_at,text
Tue May 08 20:25:51 +0000 2018,"RT @DTrumpPoll: Do you support @realDonaldTrump's decision to withdraw from the #IranNuclearDeal?

#TheResistance #MAGA #Trump #TuesdayThou…"
Tue May 08 20:25:51 +0000 2018,"RT @krassenstein: Reading tweets in support of the Iran Deal pullout this afternoon, I find myself disgusted to be an American.

The majori…"
Tue May 08 20:25:51 +0000 2018,"RT @MoceDumCabreste: Irlanda, eu estou a ver o que vocês estão a fazer aí à procura do voto lgbt. Pois fiquem a saber que nós também temos…"
Tue May 08 20:25:51 +0000 2018,RT @ClubNovaNC: Having a mental illness can make coordinating support services particularly challenging. Club Nova helps members access the…
Tue May 08 20:25:51 +0000 2018,Going for the #LGBT vote in the #eurovision seems so obvious when you think about it. Well done #IRE
Tue May 08 20:25:51 +0000 2018,"Mann kann davon ausgehen, dass die #IAF durchgehend eine ganze Reihe möglicher Operationen weit im Voraus auf dem T… https://t.co/1eBFvZ0tJ6"
Tue May 08 20:25:51 +0000 2018,@DriverX_ @SummerStephan @nbcsandiego @gcubnbcsd @JonesWright4DA Wow but support someone backed by Nazi Lover Georg… https://t.co/luzYi0RpZm
Tue May 08 20:25:51 +0000 2018,"RT @Max_Fisher: You may have forgotten this moment from 2015: Amid debate on the Iran nuclear deal, the president of the leading lobby grou…"
Tue May 08 20:25:51 +0000 2018,@alextangent @Sergi0068 @The45Storm Are you saying Seed ( which I don’t support) is as influential as the Orange Lo… https://t.co/IUTiHsSY5o
Tue May 08 20:25:51 +0000 2018,"RT @guypbenson: 61% of Congress voted against the bad deal, including dozens of Democrats. Obama pressed ahead anyway, undeterred. Today, h…"
Tue May 08 20:25:51 +0000 2018,RT @__Arete__: Who correlates a gay pride flag to his bandmates?? Gay people exist my guy
Tue May 08 20:25:51 +0000 2018,RT @BCRFcure: We’re thrilled the bestselling video game @PlayOverwatch &amp; @Blizzard_Ent   have partnered with us to support breast cancer re…
Tue May 08 20:25:52 +0000 2018,"RT @TomLondon6: Millions of people support Corbyn’s Labour.
Politico-media elite, the editors, journalists, commentators &amp; interviewers ove…"
Tue May 08 20:25:52 +0000 2018,RT @AmandaCerny: So proud of my Turkish friends you have my support. T A M A M 💞
Tue May 08 20:25:52 +0000 2018,RT @RahulGandhi: It's a clear fight in Karnataka. Clean Politics vs Dirty Politics. Mafia vs People. With the BJP fielding the corrupt Redd…
Tue May 08 20:25:52 +0000 2018,RT @shannonrwatts: The @NRA’s mean tweet of a receipt from Dallas restaurant Ellen’s that supported stronger gun laws didn’t turn out quite…
Tue May 08 20:25:52 +0000 2018,"RT @ShefVaidya: Dear @vineetjaintimes and @EconomicTimes , your employee @rachitaprasadET is justifying death threats to my minor children…"
Tue May 08 20:25:52 +0000 2018,RT @AmandaCerny: So proud of my Turkish friends you have my support. T A M A M 💞
Tue May 08 20:25:52 +0000 2018,RT @Upfest: WE REALLY NEED YOUR HELP! 6 Days left &amp; 6k to raise! Want to see  UPFFEST remain FREE for Future Festivals? Then PLEDGE today &amp;…
Tue May 08 20:25:52 +0000 2018,"Haven’t got my Birmingham Pride tickets yet, what’s going onnnn"
Tue May 08 20:25:52 +0000 2018,RT @larsloekke: DK continues to support the #IranDeal contingent on Iran’s strict compliance. Important for non-proliferation and regional…
Tue May 08 20:25:52 +0000 2018,"RT @HoodSocialist: Girl, Beyoncé would never say something like this. Just say you support Kanye’s moronic statements &amp; go! https://t.co/pS…"
Tue May 08 20:25:52 +0000 2018,RT @swandkids: Need to talk? Let us know. You’re school support team is here to help. https://t.co/AqQ6Ea2c7l
Tue May 08 20:25:52 +0000 2018,"RT @Coytey: Huge couple of games. If you support Spurs get behind the team, we’re all in this together. Stay out at HT to welcome back Ryan…"
Tue May 08 20:25:52 +0000 2018,This is abominable. A guy named Garrett Wilkerson recruited on @facebook and paid actors to go to a #NewOrleans cit… https://t.co/63TD0OFYQw
Tue May 08 20:25:52 +0000 2018,RT @OfficialDGISPR: PM lauded brave tribesmen for their unwavering support in fight against terrorism and ridding these areas from terroris…
Tue May 08 20:25:52 +0000 2018,Igen jó vagy kis cuki fekete baba. Ohhh de örülnék ha engem is leszopnal. Imádnam. https://t.co/owpnqFYMAO
Tue May 08 20:25:52 +0000 2018,RT @PeterStefanovi2: The most important reason Workers share of national income has declined is repeated attempts made by the Tories to cru…
Tue May 08 20:25:52 +0000 2018,"RT @Entertermant00: 🔥 #Sexy 🌟 #IconicHottie 🔥
🌟🧡 @AshSinclairxxx 🧡🌟
╰⊶🔥⊶╮
💕🌟 #Follow &amp; Support 🌟💕
╭⊶🔥⊶╯
╰➤ @Entertermant00 ♥️ https://t.co/…"
Tue May 08 20:25:52 +0000 2018,"RT @JeriY191: Guys, if you haven’t already - go see #BadSamaritan. It’s most likely will be gone in a couple of weeks because it’s a little…"
Tue May 08 20:25:52 +0000 2018,RT @djjazzyjeff215: I'm am overjoyed to announce the release of my new album M3! This is birth of a long journey to be free to create and r…
Tue May 08 20:25:52 +0000 2018,RT @torn2rbns: I can’t express how much I truly appreciate all of the support we are getting from you all. It means more than you know. We…
Tue May 08 20:25:53 +0000 2018,"RT @namshakur: can y’all stop using the lgbtq+ community as a fucking aesthetic. We are not your ships, your fetishes, your stereotypical b…"
Tue May 08 20:25:53 +0000 2018,"RT @AMDWaters: Sikhs, gays, Jews, ex-Muslims, black, white, old, young, even drag queens = ""far-right"".  The world knows this is a lie.  Th…"
Tue May 08 20:25:53 +0000 2018,"RT @tayannasus: Any Elina Nechayeva hate seen on this timeline is reported, I don’t support hate crime😤 #Eurovision #EST"
Tue May 08 20:25:53 +0000 2018,"RT @SeaShepherdSSCS: This bird is a Wilson's Warbler, currently in migration and in need of a moment of rest. The crew of the @MVSharpie ga…"
Tue May 08 20:25:53 +0000 2018,RT @pwcdanica: Thank you @ChelseaClinton for encouraging our generation to not just bring our ideas into the political arena but to also he…
Tue May 08 20:25:53 +0000 2018,"RT @httpsjames_: -Profile Pic.
-For: ""@realdylqnn""
-Support?
-Dual: @httpsickboy 
-RT🔄 MG❤️ https://t.co/MwyFFJr2fe"
Tue May 08 20:25:53 +0000 2018,"RT @SoualiganAmazon: The heteros see stuff like that and carry on about how we want everyone to be queer💀💀💀 

You can’t sit with us, you bo…"
Tue May 08 20:25:53 +0000 2018,"imma get it!
#pink #mercy #pinkmercy #cancer #breastcanser #awareness https://t.co/sKbJNU0haM"
Tue May 08 20:25:53 +0000 2018,RT @thehill: NEW: Senate Republicans struggle with whether to support Blankenship in West Virginia https://t.co/ittaYmE3Hz https://t.co/WIs…
Tue May 08 20:25:53 +0000 2018,"RT @mynamekamikaze: 【パヨク画報】 東京LGBTパレードで「くたばれ天皇制」 https://t.co/pro23E8tjn
さすが枝野や共産党の小池が参加しただけはあるなｗｗｗｗ"
Tue May 08 20:25:53 +0000 2018,"RT @tim_spiers_Star: Carl Ikeme has paid tribute: ""Planty led the way with a lot of others by doing the penalty shoot out. I've been humble…"
Tue May 08 20:25:53 +0000 2018,"@souldiva69 @saaraaalto is some singer , happily support her from day 1 #XFactor"
Tue May 08 20:25:53 +0000 2018,RT @sevgimunar: Sen nasıl bir kralsın https://t.co/r3BdP3lzW9
Tue May 08 20:25:53 +0000 2018,👀This looks great for #LGBT+ #football fans in #Scotland “An event for LGBTI community members to connect with the… https://t.co/NcQZbK8qPs
Tue May 08 20:25:53 +0000 2018,"RT @proseservices: @DineshDSouza @deal_waddy Really Dinesh? Wow! Well, I support her prosecution! 100%! Why? They have attacked our side si…"
Tue May 08 20:25:54 +0000 2018,RT @Tell_StreetLink: Hot weather is just as bad for people sleeping rough as when it is freezing cold! Please contact https://t.co/rlxzLP2N…
Tue May 08 20:25:54 +0000 2018,"RT @carryonkeith: Between 2016-early 2018, polls in Ireland suggested around 80% support for continued membership of the EU. In February 20…"
Tue May 08 20:25:54 +0000 2018,"RT @RonRadosh: Eli Lake says now that the US is out of the Iran deal, the task must be to engage and support the growing movement for democ…"
Tue May 08 20:25:54 +0000 2018,"RT @LuciePohlComedy: Powerful, beautiful and so necessary! Thank u @PlayOverwatch 4 giving a platform to this very real issue affecting so…"
Tue May 08 20:25:54 +0000 2018,RT @mngop: Gina Haspel has received praise from high ranking intelligence officials from previous Republican and Democrat administrations.…
Tue May 08 20:25:54 +0000 2018,"RT @big_cases: New filing in ACLU v. Madison County, Miss.: Memorandum in Support of Motion

https://t.co/dXpu9QI61n https://t.co/bjajXVIY2J"
Tue May 08 20:25:54 +0000 2018,RT @rhi_kw: I’ve just sponsored @TaxAidUK for the @WomenInTax walk using @vmgiving. You can support them too at https://t.co/0abzDyCfTd
Tue May 08 20:25:54 +0000 2018,RT @AmandaCerny: So proud of my Turkish friends you have my support. T A M A M 💞
Tue May 08 20:25:54 +0000 2018,It’s amazing to see one of the most popular video games in history raise money and awareness for something many (in… https://t.co/UueeTOgxlL
Tue May 08 20:25:54 +0000 2018,RT @soundbarrier4: Bought. https://t.co/6Jz3EEzhJ9
Tue May 08 20:25:54 +0000 2018,RT @BlackFemmeinism: Tbh Lena Waithe had the best look at the gala because her look stood for something. It represented a struggle so many…
Tue May 08 20:25:54 +0000 2018,"RT @Malinka1102: It's fun to watch squabbling between #Bellingcat, its 'support' team &amp; #Ukraine regime #SBU to take credit for fabricated…"
Tue May 08 20:25:54 +0000 2018,RT @DineshDSouza: Notice that progressive abusers all purport to be champions of women &amp; equality &amp; social justice. What a great cover for…
Tue May 08 20:25:54 +0000 2018,RT @jg0906: Love that Ireland is promoting LGBT+ couples on #EUROVISION @bbceurovision @scott_mills @Rylan
Tue May 08 20:25:54 +0000 2018,"RT @ossia: Software is eating the world. And JavaScript is eating software. 

Example # 572639: You can now use JavaScript functions in Exc…"
Tue May 08 20:25:54 +0000 2018,RT @StandWithUs: Never thought we'd be RT'ing this. https://t.co/0x8ySBXNTV
Tue May 08 20:25:54 +0000 2018,"RT @CALL_247: #Mentalhealthissues feeling #overwhelmed #timetotalk #nostigma.
24/7 #support @CALL_247 
Call 0800 132 737  text Help to 8106…"
Tue May 08 20:25:54 +0000 2018,"RT @dfatirl: Ahead of #EuropeDay, support for Ireland remaining in the EU has jumped to over 90% for the first time 🇮🇪🇪🇺

Spanning all age…"
Tue May 08 20:25:54 +0000 2018,"RT @tselmanoglu: Reis bugün millet ""tamam"" derse gideriz demiş... Baktım LGBT'si, Gezicisi, soytarısı, ipsizi, sapsızı herkes tamam diyor..…"
Tue May 08 20:25:54 +0000 2018,"RT @WZorNET: 📌May 8, 2018 #MSFT #PatchDay #CumulativeUpdate's for Windows 10: 
1803&gt;#KB4103721: https://t.co/oif280t6QH
1709&gt;#KB4103727: ht…"
Tue May 08 20:25:54 +0000 2018,RT @scholaurship: LENA WAITHE WEARING A PRIDE FLAG TO A CATHOLIC THEMED EVENT... A QUEER ICON #MetGala https://t.co/UuE1Asl0sc
Tue May 08 20:25:55 +0000 2018,"RT @actionhappiness: Mental health is just as important as physical health

Please support #MentalHealthAwarenessWeek 14-20 May https://t.c…"
Tue May 08 20:25:55 +0000 2018,"RT @RealJamesWoods: Guess you missed the news last week, Ben. Your friends in Iran are violating your ridiculous deal and secretly building…"
Tue May 08 20:25:55 +0000 2018,RT @SBS: A beautiful love story. #lovewins #loveislove #IRE #Eurovision https://t.co/fT3WKKJHQr
Tue May 08 20:25:55 +0000 2018,Wow #io18 https://t.co/MrYPPKeRXa
Tue May 08 20:25:55 +0000 2018,RT @USANEWS007: RETWEET IF YOU FULLY SUPPORT PRESIDENT TRUMPS WITHDRAWAL OF THE UTTERLY FAILED OBAMA/KERRY #IranDeal AND REINSTATEMENT OF A…
Tue May 08 20:25:55 +0000 2018,For everyone who doesn’t actually fully understand the JCPOA (Iran Nuclear Deal). This deal was created to prevent… https://t.co/myFd2M7AnY
Tue May 08 20:25:55 +0000 2018,Win or loose so proud. Well done Ireland for having the balls. It’s not too often I’m bursting with pride to be Irish.
Tue May 08 20:25:55 +0000 2018,RT @ChelseaClinton: Looking forward to seeing you soon Jackie to talk about #ShePersisted &amp; more! https://t.co/WbJmfrOGcz
Tue May 08 20:25:55 +0000 2018,RT @TajinderBagga: Call me 9818737573 https://t.co/vX5htICrCS
Tue May 08 20:25:55 +0000 2018,RT @planetx: My goal is to wield clothing with as much style and anger as Lena Waithe wearing a Pride flag cape and Lynda Carter wearing a…
Tue May 08 20:25:55 +0000 2018,"RT @mnkearney: Ireland uses two male dancers to tell a romance, Finland have sent an out gay woman to compete and the trans pride flag is b…"
Tue May 08 20:25:54 +0000 2018,Show me some support 👩🏻‍🎨💟 https://t.co/aFGYSDmcmS
Tue May 08 20:25:55 +0000 2018,RT @ChrisMcCusker67: Please share the vision of the future for our older generation who have already vastly contributed to society in more…
Tue May 08 20:25:55 +0000 2018,RT @mermaidmrym: women who support women are beautiful
Tue May 08 20:25:55 +0000 2018,"@Lafuma_France trop LGBT friendly, des vêtements genrés plutôt que sexués sur leur site"
Tue May 08 20:25:55 +0000 2018,RT @KristianKostov_: Please support #Bulgaria and @EquinoxBulgaria 🇧🇬 Voting will be open soon! #Eurovision #AllAboard https://t.co/xS8hMiN…
Tue May 08 20:25:55 +0000 2018,"RT @DharmaMum: @HRC @sally_field @TheEllenShow @Adaripp I may not have LGBTQ kids, but I’ll always #FightLikeAMother for yours. 

Because t…"
Tue May 08 20:25:55 +0000 2018,"RT @dfatirl: Ahead of #EuropeDay, support for Ireland remaining in the EU has jumped to over 90% for the first time 🇮🇪🇪🇺

Spanning all age…"
Tue May 08 20:25:55 +0000 2018,"RT @ARMYCLOCK_5AM: Please dont forget to show your support for:

#GrabGerak of @GrabID (Indonesia) = support people with disabilities

1 Tw…"
Tue May 08 20:25:56 +0000 2018,RT @holy_schnitt: I hate when girls start bein all judgy and mean about other girls bc like siiiiis it’s 2018 haven’t u learned that we got…
Tue May 08 20:25:56 +0000 2018,"RT @IMFNews: Deputy Managing Director Tao Zhang speaks on #fintech, crypto-assets @AtlantaFed conference: to ensure financial stability, po…"
Tue May 08 20:25:55 +0000 2018,@wilber4sprimary #neverstoplearning. Mrs Waine in the second row. ‘What if we thought anew about how we support spe… https://t.co/Q8E91b0tvc
Tue May 08 20:25:56 +0000 2018,@RyannosaurusRex wait it did not support HTTPS?????
Tue May 08 20:25:56 +0000 2018,"RT @XyIIem: Twitch emotes for @YouFaint 
Three Tiers, each better than the other!
Had fun making this, hope to see you guys use these in hi…"
Tue May 08 20:25:56 +0000 2018,Show your support for Ireland in Semi Final 1 of #ESC2018 https://t.co/QH0F7aGIaK
Tue May 08 20:25:56 +0000 2018,Show your support for Ireland in Semi Final 1 of #ESC2018 https://t.co/FWNHzVyK6e
Tue May 08 20:25:56 +0000 2018,"RT @JuliaHB1: When Keith Vaz is your character witness, you know things are bad. https://t.co/TgwwYdnnnx"
Tue May 08 20:25:56 +0000 2018,"RT @namshakur: can y’all stop using the lgbtq+ community as a fucking aesthetic. We are not your ships, your fetishes, your stereotypical b…"
Tue May 08 20:25:56 +0000 2018,RT @shannonrwatts: The @NRA’s mean tweet of a receipt from Dallas restaurant Ellen’s that supported stronger gun laws didn’t turn out quite…
